2,KOSAD DEPOT,21.24719502,72.8535517,83,PAL PATIYA,21.183238,72.779908,11.714
2,KOSAD DEPOT,21.24719502,72.8535517,84,MORA CHAR RASTA,21.178537,72.659226,27.788
2,KOSAD DEPOT,21.24719502,72.8535517,85,SAI PUJAN RESIDENCY,21.242961,72.784667,10.61
2,KOSAD DEPOT,21.24719502,72.8535517,86,GAIL INDIA LTD VIP ROAD D,21.136884,72.758699,18.83
2,KOSAD DEPOT,21.24719502,72.8535517,87,SHREE GYANJYOT VIDHYALAY,21.236575,72.938701,12.203
2,KOSAD DEPOT,21.24719502,72.8535517,88,SATYAM RESIDENCY PUNA GAAM,21.214186,72.881542,7.259
3,LP SAWANI DEPOT,21.20103798,72.77570871,1,UDHNA DARWAZA,21.182516,72.831382,8.628
3,LP SAWANI DEPOT,21.20103798,72.77570871,2,SACHIN G.I.D.C.,21.103452,72.865027,17.467
3,LP SAWANI DEPOT,21.20103798,72.77570871,3,SARTHANA NATURE PARK BRT,21.229727,72.899562,15.244
3,LP SAWANI DEPOT,21.20103798,72.77570871,4,KHARWAR NAGAR,21.177901,72.834178,9.894
3,LP SAWANI DEPOT,21.20103798,72.77570871,5,ONGC COLONY,21.13884,72.751748,9.325
3,LP SAWANI DEPOT,21.20103798,72.77570871,6,SANJEEVKUMAR AUDITORIUM,21.183125,72.786039,3.265
3,LP SAWANI DEPOT,21.20103798,72.77570871,7,JAHANGIRPURA COMMUNITY HALL,21.228113,72.790158,4.638
3,LP SAWANI DEPOT,21.20103798,72.77570871,8,KADODARA,21.17316,72.958438,22.083
3,LP SAWANI DEPOT,21.20103798,72.77570871,9,AMAZIA AMUSEMENT PARK BRT,21.192617,72.86656,12.949
3,LP SAWANI DEPOT,21.20103798,72.77570871,10,KOSAD EWS H2,21.255512,72.85406,13.369
3,LP SAWANI DEPOT,21.20103798,72.77570871,11,ALTHAN DEPOT/TERMINAL,21.148815,72.808763,8.323
3,LP SAWANI DEPOT,21.20103798,72.77570871,12,PANDESARA G.I.D.C.,21.144149,72.847995,12.982
3,LP SAWANI DEPOT,21.20103798,72.77570871,13,PARVAT GAM,21.180797,72.866743,13.309
3,LP SAWANI DEPOT,21.20103798,72.77570871,14,KOSAD DEPOT TERMINAL,21.257428,72.8476,12.97
3,LP SAWANI DEPOT,21.20103798,72.77570871,15,KAMREJ TERMINAL,21.268535,72.956475,22.681
3,LP SAWANI DEPOT,21.20103798,72.77570871,16,RAILWAY STATION TER,21.204733,72.840269,8.567
3,LP SAWANI DEPOT,21.20103798,72.77570871,17,PAL R.T.O.,21.182332,72.78094,2.5
3,LP SAWANI DEPOT,21.20103798,72.77570871,18,SACHIN RAILWAY STATION,21.078932,72.874206,22.036
3,LP SAWANI DEPOT,21.20103798,72.77570871,19,UTRAN-R.O.B BRIDGE,21.233142,72.863284,12.557
3,LP SAWANI DEPOT,21.20103798,72.77570871,20,ADAJAN GSRTC,21.198617,72.808339,4.163
3,LP SAWANI DEPOT,21.20103798,72.77570871,21,MOTI VED,21.247717,72.813321,8.598
3,LP SAWANI DEPOT,21.20103798,72.77570871,22,LAMBE HANUMAN TEMPLE,21.204553,72.843553,9.098
3,LP SAWANI DEPOT,21.20103798,72.77570871,23,KATHOR GAAM,21.289928,72.937562,25.674
3,LP SAWANI DEPOT,21.20103798,72.77570871,24,HARIDARSHAN RESIDENCY,21.325451,72.903202,26.008
3,LP SAWANI DEPOT,21.20103798,72.77570871,25,RAMVATIKA SOCIETY,21.31169,72.908634,25.565
3,LP SAWANI DEPOT,21.20103798,72.77570871,26,VRUKSHLAXMI SOCIETY,21.142013,72.882566,15.116
